PageNumber,PageCount,ResultCount,ResultDateTime
1,1,2300,2020-10-12T20:32:54.7529136-06:00
stationNum,abbrev,usgsSiteId,stationName,dataSource,division,waterDistrict,county,state,utmX,utmY,latitude,longitude,locationAccuracy,startDate,endDate,modified,moreInformation,measUnit
709,,09130500,"EAST MUDDY CREEK NEAR BARDINE, CO.",USGS,4,40,GUNNISON,CO,295809.5,4320901.1,39.013327,-107.358390,User supplied,1934-10-01T00:00:00.0000000,1953-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
710,NFGPAOCO,09133000,"NORTH FORK GUNNISON RIVER NEAR PAONIA, CO.",USGS,4,40,DELTA,CO,277676.8,4308710.1,38.899158,-107.563677,User supplied,1922-01-01T00:00:00.0000000,1932-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
711,ESCDELCO,09151500,"ESCALANTE CREEK NEAR DELTA, CO.",USGS,4,40,DELTA,CO,216706.3,4294820.8,38.756658,-108.260093,User supplied,1976-05-01T00:00:00.0000000,1989-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
712,ORCHAGCO,09152600,"ORCHARD MESA DRAIN AT GRAND JUNCTION, CO.",USGS,4,42,MESA,CO,190853.6,4328059.1,39.046931,-108.572045,User supplied,1973-04-01T00:00:00.0000000,1983-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
713,BADONNCO,09161000,"BADGER WASH OBSERVATION RES 2-A NEAR MACK, CO.",USGS,5,72,MESA,CO,160090.2,4360753.5,39.329433,-108.943178,User supplied,1976-05-01T00:00:00.0000000,1982-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
714,EASALCCO,09163310,"EAST SALT CREEK NEAR MACK, CO.",USGS,5,72,MESA,CO,166524.2,4356891.0,39.297207,-108.866785,User supplied,1973-07-01T00:00:00.0000000,1982-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
715,DOLRICCO,09165000,"DOLORES RIVER BELOW RICO, CO.",USGS,7,71,DOLORES,CO,229964.1,4170156.1,37.638884,-108.060352,GPS,1951-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-10T23:57:51.9070000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
716,GURDITCO,09172700,"GURLEY DITCH NEAR NORWOOD, CO.",USGS,4,60,SAN MIGUEL,CO,215428.7,4212438.9,38.014998,-108.241476,User supplied,1975-05-01T00:00:00.0000000,1980-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
717,MAVNORCO,09175400,"MAVERICK DRAW NEAR NORWOOD, CO.",USGS,4,60,MONTROSE,CO,208140.7,4230540.6,38.175555,-108.331758,User supplied,1975-04-01T00:00:00.0000000,1980-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
718,FISCRECO,09238900,"FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO",USGS,6,58,ROUTT,CO,348521.0,4482010.9,40.474978,-106.786993,User supplied,1966-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:07:52.0430000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
719,ELKHENCO,09245000,"ELKHEAD CREEK NEAR ELKHEAD, CO.",USGS,6,44,ROUTT,CO,306859.0,4504601.6,40.669703,-107.285070,User supplied,1953-04-01T00:00:00.0000000,1996-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
720,EAFOWICO,09248500,"EAST FORK OF WILLIAMS FORK NR WILLOW CREEK, CO.",USGS,6,44,RIO BLANCO,CO,307134.2,4454914.9,40.222485,-107.266735,User supplied,1943-09-01T00:00:00.0000000,1947-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
721,EAFWIPCO,09249000,"EAST FORK OF WILLIAMS FORK NEAR PAGODA, CO.",USGS,6,44,ROUTT,CO,302857.3,4465023.0,40.312482,-107.320072,User supplied,1953-10-01T00:00:00.0000000,1971-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
722,SOFPAGCO,09249200,"SOUTH FORK OF WILLIAMS FORK NEAR PAGODA, CO.",USGS,6,44,RIO BLANCO,CO,292116.3,4454171.7,40.212207,-107.442853,User supplied,1965-10-01T00:00:00.0000000,1979-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
723,WIFOHACO,09249750,"WILLIAMS FORK AT MOUTH, NEAR HAMILTON, CO.",USGS,6,44,MOFFAT,CO,275415.8,4479650.5,40.437195,-107.647855,User supplied,1984-02-01T00:00:00.0000000,2002-02-20T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
724,JUBBAXCO,09250610,"JUBB CREEK NEAR AXIAL, CO.",USGS,6,44,MOFFAT,CO,260175.4,4466262.5,40.312473,-107.822311,User supplied,1975-09-01T00:00:00.0000000,1981-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
725,YAMAYBCO,09251000,"YAMPA RIVER NEAR MAYBELL, CO",USGS,6,44,MOFFAT,CO,242958.5,4487981.1,40.502747,-108.033415,User supplied,1916-05-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:27:51.9370000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
726,LSRSLACO,09253000,"LITTLE SNAKE RIVER NEAR SLATER, CO",USGS,6,55,ROUTT,CO,319730.2,4540904.2,40.999410,-107.143388,User supplied,1942-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:07:52.0770000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
727,NOFTRACO,09302400,"NORTH FORK WHITE RIVER BELOW TRAPPERS LAKE, CO.",USGS,6,43,GARFIELD,CO,309533.6,4429893.0,39.997767,-107.231173,User supplied,1956-10-01T00:00:00.0000000,1965-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
728,SFWBUFCO,09304000,"SOUTH FORK WHITE RIVER AT BUFORD, CO.",USGS,6,43,RIO BLANCO,CO,275804.2,4428219.4,39.974424,-107.625354,User supplied,1919-07-01T00:00:00.0000000,2000-07-17T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
729,WHIMEECO,09304500,"WHITE RIVER NEAR MEEKER, CO.",USGS,6,43,RIO BLANCO,CO,255777.3,4435410.5,40.033585,-107.862295,User supplied,1901-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:17:51.0770000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
730,WEFSTMCO,09306028,"W F STEWART GULCH AT MOUTH, NEAR RIO BLANCO, CO.",USGS,6,43,RIO BLANCO,CO,227449.5,4411795.5,39.812485,-108.183978,User supplied,1974-05-01T00:00:00.0000000,1981-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
731,PICGARCO,09306045,PICEANCE C BL GARDENHIRE GULCH NR RIO BLANCO CO.,USGS,6,43,RIO BLANCO,CO,224354.9,4414469.2,39.835533,-108.221205,User supplied,1980-10-01T00:00:00.0000000,1982-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
732,BLACSUCO,09306175,"BLACK SULPHUR CREEK NEAR RIO BLANCO, CO.",USGS,6,43,RIO BLANCO,CO,218818.9,4418654.3,39.871365,-108.287597,User supplied,1975-01-01T00:00:00.0000000,1983-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
733,CORNRACO,09306242,"CORRAL GULCH NEAR RANGELY, CO",USGS,6,43,RIO BLANCO,CO,203179.7,4424682.3,39.920250,-108.472872,User supplied,1974-04-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-10T23:57:51.9830000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
734,DUCKRACO,09306250,"DUCK CREEK NEAR 84 RANCH, CO.",USGS,6,43,RIO BLANCO,CO,208967.4,4431130.3,39.980253,-108.408164,User supplied,1975-10-01T00:00:00.0000000,1977-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
735,PIEPIECO,09349500,"PIEDRA RIVER NEAR PIEDRA, CO.",USGS,7,78,ARCHULETA,CO,292137.0,4122096.6,37.222235,-107.342838,User supplied,1939-10-01T00:00:00.0000000,1973-06-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
737,FLOHERCO,09362900,"FLORIDA RIVER BELOW LEMON RESERVOIR NR DURANGO, CO",USGS,7,30,LA PLATA,CO,264328.6,4140260.8,37.379177,-107.661734,GPS,1955-10-01T00:00:00.0000000,1963-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
738,WESMANCO,09368500,"WEST MANCOS RIVER NEAR MANCOS, CO.",USGS,7,34,MONTEZUMA,CO,211517.9,4142195.7,37.381672,-108.258147,User supplied,1938-10-01T00:00:00.0000000,1953-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
739,NAVTOWCO,09371002,"NAVAJO WASH NEAR TOWAOC, CO",USGS,7,34,MONTEZUMA,CO,171783.2,4123560.1,37.200833,-108.697888,User supplied,1986-10-01T00:00:00.0000000,1993-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
742,MIRICACO,06614800,"MICHIGAN RIVER NEAR CAMERON PASS, CO",USGS,6,47,JACKSON,CO,426699.5,4483180.5,40.496094,-105.865012,User supplied,1973-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:17:50.6670000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
743,CANBROCO,06619450,"CANADIAN RIVER NEAR BROWNLEE, CO.",USGS,6,47,JACKSON,CO,395713.4,4518182.5,40.808033,-106.236429,User supplied,1978-05-01T00:00:00.0000000,1983-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
744,SOFAIRCO,06694400,"SOUTH FORK SOUTH PLATTE RIVER AB FAIRPLAY, CO.",USGS,1,23,PARK,CO,409325.9,4326453.9,39.082499,-106.048360,User supplied,1978-04-01T00:00:00.0000000,1980-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
745,SPACHECO,06700000,"SOUTH PLATTE RIVER ABOVE CHEESMAN LAKE, CO.",USGS,1,80,DOUGLAS,CO,473194.5,4334885.3,39.162772,-105.310290,User supplied,1924-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:07:51.4970000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
746,PLASPLCO,06707500,SOUTH PLATTE RIVER AT SOUTH PLATTE,DWR,1,8,JEFFERSON,CO,485375.7,4362164.0,39.408870,-105.169876,User supplied,1896-01-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:16:00.1970000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
747,,06710245,"SOUTH PLATTE RIVER AT UNION AVE AT ENGLEWOOD, CO",USGS,1,8,ARAPAHOE,CO,498761.9,4386814.2,39.631103,-105.014436,User supplied,1989-05-01T00:00:00.0000000,1996-01-31T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
748,PLAFIFCO,06714130,"SOUTH PLATTE RIVER AT 50TH AVENUE AT DENVER, CO.",USGS,1,8,DENVER,CO,502142.3,4404109.3,39.786934,-104.974994,User supplied,1980-03-01T00:00:00.0000000,1981-12-31T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
749,WECLENCO,06716000,"WEST FORK CLEAR CREEK NEAR EMPIRE, CO.",USGS,1,7,CLEAR CREEK,CO,443440.4,4401173.0,39.758605,-105.660296,User supplied,1929-06-01T00:00:00.0000000,1931-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
750,CLELAWCO,06716500,"CLEAR CREEK NEAR LAWSON, CO",USGS,1,7,CLEAR CREEK,CO,446372.9,4401953.5,39.765821,-105.626112,User supplied,1946-04-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:07:51.5430000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
751,NOCLEBCO,06718500,"NORTH CLEAR CREEK NEAR BLACK HAWK, CO.",USGS,1,7,GILPIN,CO,463431.1,4401606.7,39.763608,-105.426951,User supplied,1951-10-01T00:00:00.0000000,1955-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
752,CLEAFOCO,06719000,"CLEAR CREEK AT FORKS CREEK, CO.",USGS,1,7,JEFFERSON,CO,465920.6,4399591.2,39.745547,-105.397777,User supplied,1899-04-01T00:00:00.0000000,1912-10-31T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
753,CLEDERCO,06720000,CLEAR CREEK AT DERBY,DWR,1,7,ADAMS,CO,503506.0,4408678.0,39.828097,-104.959039,User supplied,1914-04-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:14:40.0870000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
755,GRAHALCO,06720330,"GRANGE HALL C AT GRANT PARK, AT NORTHGLENN, CO.",USGS,1,2,ADAMS,CO,501497.9,4415331.1,39.888046,-104.982489,User supplied,1978-01-01T00:00:00.0000000,1979-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
756,FOUOROCO,06727500,"FOURMILE CREEK AT ORODELL, CO",USGS,1,6,BOULDER,CO,472158.9,4429880.0,40.018667,-105.326250,User supplied,1947-04-01T00:00:00.0000000,2020-10-01T00:00:00.0000000,2020-10-01T17:47:29.6770000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
757,COCRWICO,06741000,"COTTONWOOD CREEK NEAR PINEWOOD, CO.",USGS,1,4,LARIMER,CO,479981.8,4469713.1,40.377767,-105.235828,User supplied,1947-05-01T00:00:00.0000000,1953-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
758,BTLOVECO,06741500,"BIG THOMPSON RIVER NEAR LOVELAND, CO.",USGS,1,4,LARIMER,CO,490973.2,4471942.6,40.398049,-105.106383,User supplied,1947-07-01T00:00:00.0000000,1955-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
759,BIGLOVCO,06741510,"BIG THOMPSON RIVER AT LOVELAND, CO.",USGS,1,4,LARIMER,CO,494814.2,4469780.7,40.378595,-105.061091,User supplied,1979-08-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:47:51.5430000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
760,CLANNLCO,06751500,"N FORK CACHE LA POUDRE RIVER NEAR LIVERMORE, CO.",USGS,1,3,LARIMER,CO,480219.5,4505787.7,40.702768,-105.234153,User supplied,1929-06-01T00:00:00.0000000,1965-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
761,LONNUNCO,06753500,"LONETREE CREEK NEAR NUNN, CO.",USGS,1,1,WELD,CO,517655.6,4512874.3,40.766651,-104.790810,User supplied,1951-07-01T00:00:00.0000000,1957-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
762,CROBARCO,06756500,"CROW CREEK NEAR BARNSVILLE, CO.",USGS,1,1,WELD,CO,547153.8,4482630.5,40.493039,-104.443574,User supplied,1951-08-01T00:00:00.0000000,1957-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
763,PLAWELCO,06758500,"SOUTH PLATTE RIVER NEAR WELDONA, CO",DWR,1,1,MORGAN,CO,591518.4,4463944.5,40.321018,-103.922814,User supplied,1952-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-10T23:49:39.5430000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
766,TENLEACO,07081000,"TENNESSEE CREEK NEAR LEADVILLE, CO.",USGS,2,11,LAKE,CO,384323.5,4346947.6,39.264165,-106.340864,User supplied,1913-06-01T00:00:00.0000000,1924-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
767,BEAPORCO,07099100,"BEAVER CREEK NEAR PORTLAND, CO.",DWR,2,12,FREMONT,CO,503131.5,4247331.6,38.374177,-104.964154,,1970-11-01T00:00:00.0000000,1999-01-20T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
768,CLOWIDCO,07105820,THIS IS AN AUTOMATED MESSAGE -- DO NOT REPLY TO THIS MESSAGE -- SEE ,USGS,2,10,EL PASO,CO,523546.9,4285585.6,38.718616,-104.729149,User supplied,1981-04-01T00:00:00.0000000,2020-09-15T00:00:00.0000000,2020-09-16T01:34:08.1500000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
769,HUENADCO,07112000,"HUERFANO RIVER NEAR BADITO, CO.",USGS,2,79,HUERFANO,CO,498360.5,4175613.2,37.727791,-105.018621,User supplied,1941-08-01T00:00:00.0000000,1946-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
770,HUEBADCO,07112500,"HUERFANO RIVER AT BADITO, CO.",DWR,2,79,HUERFANO,CO,498780.0,4175615.0,37.727809,-105.013855,User supplied,1923-04-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:21:00.3730000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
771,CUCLAVCO,07114500,"CUCHARAS RIVER NEAR LA VETA, CO.",USGS,2,16,HUERFANO,CO,496707.8,4144796.2,37.450016,-105.037229,User supplied,1923-01-01T00:00:00.0000000,1934-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
772,HUEBAMCO,07116000,HUERFANO RIVER BELOW HUERFANO VALLEY DAM NEAR UNDERCLIFFE,DWR,2,14,PUEBLO,CO,546697.0,4206162.0,38.001931,-104.468125,User supplied,1939-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-10T23:50:59.5200000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
773,APINAGCO,07118000,"APISHAPA RIVER NEAR AGUILAR, CO.",USGS,2,18,LAS ANIMAS,CO,529583.0,4137791.2,37.386408,-104.665829,User supplied,1939-10-01T00:00:00.0000000,1950-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
774,APIAGUCO,07118500,"APISHAPA RIVER AT AGUILAR, CO.",USGS,2,18,LAS ANIMAS,CO,531691.9,4139339.8,37.400301,-104.641939,User supplied,1938-03-01T00:00:00.0000000,1981-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
775,TIMSWICO,07121500,"TIMPAS CREEK AT MOUTH NEAR SWINK, CO.",USGS,2,17,OTERO,CO,617992.1,4207007.0,38.003064,-103.656059,User supplied,1922-01-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-10T23:57:51.7330000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
776,FLYBIGCO,07122350,"FORT LYON CANAL NEAR BIG BEND, CO",USGS,2,67,BENT,CO,694340.8,4236781.4,38.258065,-102.778816,User supplied,1988-06-01T00:00:00.0000000,1990-10-31T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
777,HORSUGCO,07123500,"HORSE CREEK NEAR SUGAR CITY, CO.",USGS,2,17,CROWLEY,CO,619460.6,4233233.0,38.239178,-103.634950,User supplied,1940-05-01T00:00:00.0000000,1947-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
778,PURBTRCO,07124410,"PURGATOIRE RIVER BELOW TRINIDAD LAKE, CO.",USGS,2,19,LAS ANIMAS,CO,540162.3,4110932.4,37.143908,-104.547764,User supplied,1977-01-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:47:51.7000000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
779,BENTIMCO,07126480,"BENT CANYON CREEK AT MOUTH NEAR TIMPAS, CO",USGS,2,19,LAS ANIMAS,CO,619339.0,4161094.1,37.589181,-103.648282,User supplied,1983-10-01T00:00:00.0000000,2020-10-09T00:00:00.0000000,2020-10-09T23:07:49.1330000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
780,RIOWASCO,08217000,"RIO GRANDE AT WASON, BELOW CREEDE, CO.",USGS,3,20,MINERAL,CO,333725.6,4187802.6,37.822509,-106.889219,User supplied,1907-05-01T00:00:00.0000000,1954-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
781,GOOWAGCO,08218500,"GOOSE CREEK AT WAGONWHEEL GAP, CO.",DWR,3,20,MINERAL,CO,338804.8,4179861.8,37.751883,-106.829773,User supplied,1954-06-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:43:40.8730000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
782,CARLAGCO,08230500,"CARNERO CREEK NEAR LA GARITA, CO.",DWR,3,27,SAGUACHE,CO,383925.4,4191068.0,37.859697,-106.319550,User supplied,1919-04-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:44:40.9130000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
783,TRISMICO,08243500,TRINCHERA CREEK BELOW SMITH RESERVOIR,DWR,3,35,COSTILLA,CO,451175.8,4137865.0,37.386261,-105.551542,User supplied,1929-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-10T23:48:59.4500000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
784,JIMGRACO,09010400,"JIMMY CREEK NEAR GRAND LAKE, CO.",USGS,5,51,GRAND,CO,425247.7,4469811.9,40.375547,-105.880577,User supplied,1969-06-01T00:00:00.0000000,1975-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
785,HARGRACO,09012410,"HARBISON DITCH NEAR GRAND LAKE, COLO.",USGS,5,51,GRAND,CO,430254.8,4457861.3,40.268322,-105.820297,User supplied,1969-05-01T00:00:00.0000000,1969-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
786,COLGBYCO,09019000,"COLORADO RIVER BELOW LAKE GRANBY, CO.",USGS,5,51,GRAND,CO,426128.6,4444160.0,40.144543,-105.867244,User supplied,1950-10-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:27:51.6870000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
787,ELKFRACO,09025400,"ELK CREEK NEAR FRASER, CO.",USGS,5,51,GRAND,CO,429422.7,4419110.4,39.919155,-105.825851,User supplied,1970-10-01T00:00:00.0000000,1996-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
788,MEATABCO,09033000,"MEADOW CREEK NEAR TABERNASH, CO.",USGS,5,51,GRAND,CO,433681.0,4433687.3,40.050824,-105.777519,User supplied,1937-10-01T00:00:00.0000000,1956-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
789,FRAGRACO,WS1859,"FRASER RIVER AT GRANBY, CO.",NCWCD,5,51,GRAND,CO,418557.4,4437657.8,40.085262,-105.955292,User supplied,2003-07-01T00:00:00.0000000,2020-10-10T00:00:00.0000000,2020-10-11T00:43:27.9070000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
790,SOFWHOCO,09035870,"SO FK WILLIAMS FK BL SHORT CR NR PTARMIGAN PAS,",USGS,5,51,GRAND,CO,411589.6,4400425.3,39.749156,-106.031968,User supplied,1984-10-01T00:00:00.0000000,1987-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
791,WILSCHCO,09037000,"WILLIAMS FORK NEAR SCHOLL, CO.",USGS,5,51,GRAND,CO,406019.3,4417821.0,39.905270,-106.099480,User supplied,1910-10-01T00:00:00.0000000,1917-05-31T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
792,TROATRCO,09039500,"TROUBLESOME C AT ATMORE RANCH, NR TRBLESOME, CO.",USGS,5,50,GRAND,CO,388538.8,4451701.4,40.208321,-106.309760,User supplied,1937-04-01T00:00:00.0000000,1943-09-30T00:00:00.0000000,2015-06-17T11:53:02.5930000,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
