PageNumber,PageCount,ResultCount,ResultDateTime
1,1,393,2020-10-25
stationNum,abbrev,usgsSiteId,stationName,dataSource,division,waterDistrict,county,state,utmX,utmY,latitude,longitude,locationAccuracy,startDate,endDate,modified,moreInformation,measUnit
804,,09067300,"ALKALI CREEK NEAR WOLCOTT, CO.",USGS,5,37,EAGLE,CO,356889.0,4402021.5,39.756108,-106.670602,User supplied,1958-10-01,1965-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
805,COLDOTCO,09070500,"COLORADO RIVER NEAR DOTSERO, CO",USGS,5,53,EAGLE,CO,321697.8,4390377.1,39.644610,-107.078015,GPS,1940-12-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
806,,09073700,"HUNTER CREEK ABOVE MIDWAY CREEK, NEAR ASPEN, CO.",USGS,5,38,PITKIN,CO,357044.2,4341817.3,39.213880,-106.655880,User supplied,1964-10-01,1980-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
807,MARASPCO,09075700,"MAROON CREEK ABOVE ASPEN, CO.",USGS,5,38,PITKIN,CO,335296.1,4332221.0,39.123605,-106.905332,User supplied,1969-09-01,1994-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
808,OWLCASCO,09076520,"OWL CREEK NEAR ASPEN, CO.",USGS,5,38,PITKIN,CO,337735.6,4343273.3,39.223600,-106.879770,User supplied,1974-10-01,1989-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
809,CHAGFOCO,09077940,"CHAPMAN GULCH FEEDER CANAL NEAR NORRIE, CO.",USGS,5,38,PITKIN,CO,359363.5,4345383.3,39.246379,-106.629760,User supplied,1971-10-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
810,NOFRYBCO,09078300,"NF FRYINGPAN R BL CUNNINGHAM C, NR NORRIE, CO.",USGS,5,38,PITKIN,CO,361090.0,4356146.1,39.343603,-106.611988,User supplied,1963-10-01,1968-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
811,FRYNFNCO,09078500,"NORTH FORK FRYINGPAN RIVER NEAR NORRIE, CO.",DWR,5,38,PITKIN,CO,356443.8,4356138.0,39.342766,-106.665871,User supplied,1910-10-01,2020-10-24,2020-10-24,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
812,TOMCRECO,09083000,"THOMPSON CREEK NEAR CARBONDALE, CO.",DWR,5,38,PITKIN,CO,308266.9,4355817.6,39.330549,-107.224505,,1950-10-01,2002-05-14,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
813,WSDRAVCO,09089500,"WEST DIVIDE CREEK NEAR RAVEN, CO",DWR,5,45,MESA,CO,277609.0,4356692.0,39.331079,-107.580175,User supplied,1955-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
814,,09094200,"ROAN CREEK ABOVE CLEAR CREEK, NEAR DE BEQUE, CO.",USGS,5,70,GARFIELD,CO,211464.1,4376651.3,39.491091,-108.355101,User supplied,1962-10-01,1968-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
815,BIGCOLCO,09100000,"BIG CREEK NEAR COLLBRAN, CO.",USGS,5,72,MESA,CO,244268.3,4342592.2,39.194982,-107.961194,User supplied,1937-05-01,1944-06-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
829,BADOBSCO,09160000,"BADGER WASH OBSERVATION RES 4-A NEAR MACK, CO.",USGS,5,72,MESA,CO,161152.3,4360892.6,39.331099,-108.930955,User supplied,1976-05-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
830,BADWAMCO,09163050,"BADGER WASH NEAR MACK, CO.",USGS,5,72,MESA,CO,160730.0,4356708.7,39.293322,-108.933730,User supplied,1973-04-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
892,GRAOUTCO,09014000,"GRAND LAKE OUTLET AT GRAND LAKE, CO.",USGS,5,51,GRAND,CO,429710.7,4455245.3,40.244710,-105.826408,User supplied,1904-10-01,1913-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
893,STILAGCO,09018000,"STILLWATER CREEK AB LK GRANBY, NR GRAND LK, CO.",USGS,5,51,GRAND,CO,423811.3,4449012.2,40.188045,-105.895028,User supplied,1950-10-01,1955-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
894,COLAWICO,09034250,"COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO.",USGS,5,51,GRAND,CO,414417.9,4440262.8,40.108319,-106.004185,User supplied,1981-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
895,SOFWOLCO,09035880,"S. FK. WILLIAMS FORK BLW OLD BALDY MT NR LEAL, CO",USGS,5,51,GRAND,CO,411245.1,4401508.5,39.758876,-106.036141,User supplied,1985-10-01,1988-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
896,WILFORCO,09038500,"WILLIAMS FORK BELOW WILLIAMS FORK RESERVOIR, CO",USGS,5,51,GRAND,CO,397192.9,4432440.3,40.035928,-106.205014,User supplied,1948-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
897,MONTDOCO,09041900,"MONTE CRISTO DIVERSION NEAR HOOSIER PASS, CO",USGS,5,36,SUMMIT,CO,407723.2,4359585.6,39.380822,-106.071408,User supplied,1957-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
898,MCCDIVCO,09044800,"MCCULLOUGH-SP-CRYS-DIVERSION NEAR HOOSIER PASS, CO",USGS,5,36,SUMMIT,CO,407747.1,4359585.3,39.380822,-106.071130,User supplied,1954-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
899,SNAMONCO,09047500,"SNAKE RIVER NEAR MONTEZUMA, CO.",USGS,5,36,SUMMIT,CO,419032.4,4384382.4,39.605361,-105.943131,User supplied,1942-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
900,,09060770,"ROCK CREEK AT MCCOY, CO.",USGS,5,53,EAGLE,CO,352511.3,4419438.5,39.912210,-106.725609,User supplied,1983-10-01,1997-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
903,,09073500,"ROARING FORK RIVER AT ASPEN, CO.",USGS,5,38,PITKIN,CO,343295.2,4339366.6,39.189442,-106.814496,User supplied,1910-10-01,1964-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
904,,09073800,"MIDWAY CREEK NEAR ASPEN, CO.",USGS,5,38,PITKIN,CO,354057.9,4339929.6,39.196387,-106.690045,User supplied,1970-10-01,1980-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
905,IVANASCO,09077605,"IVANHOE CREEK FEEDER CANAL NEAR NAST, CO.",USGS,5,38,PITKIN,CO,365530.5,4349808.0,39.287215,-106.559214,User supplied,1975-10-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
906,IVCRNACO,09077610,"IVANHOE CREEK NEAR NAST, CO.",BOR,5,38,PITKIN,CO,365529.9,4349777.2,39.286932,-106.559198,User supplied,1975-10-01,2020-10-24,2020-10-24,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
907,SOFRYNCO,09077750,"SF FRYINGPAN RIVER FEEDER CANAL NEAR NORRIE, CO.",USGS,5,38,PITKIN,CO,362776.9,4344490.1,39.238882,-106.590042,User supplied,1971-10-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
908,SAWFENCO,09077960,"SAWYER CREEK FEEDER CANAL NEAR NORRIE, CO.",USGS,5,38,PITKIN,CO,359538.9,4347138.0,39.262215,-106.628099,User supplied,1971-10-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
909,NOFRYACO,09078100,"NF FRYINGPAN R AB CUNNINGHAM C, NR NORRIE, CO.",USGS,5,38,PITKIN,CO,364877.8,4357775.6,39.358885,-106.568374,User supplied,1963-10-01,1980-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
910,LIMEATCO,09079000,"LIME CREEK AT TROUTVILLE, CO.",USGS,5,38,EAGLE,CO,358903.0,4364943.9,39.422493,-106.639211,User supplied,1950-06-01,1956-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
911,WESOPRCO,09080800,"WEST SOPRIS CREEK NEAR BASALT, CO.",USGS,5,38,PITKIN,CO,319392.3,4356199.4,39.336375,-107.095618,User supplied,1963-10-01,1968-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
912,CRYPLACO,09081550,"CRYSTAL RIVER AT PLACITA, CO.",USGS,5,38,PITKIN,CO,304873.8,4335047.0,39.142769,-107.257837,User supplied,1959-10-01,1977-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
913,ROAGLECO,09085000,"ROARING FORK RIVER AT GLENWOOD SPRINGS, CO.",USGS,5,38,GARFIELD,CO,299826.6,4379694.0,39.543593,-107.329498,User supplied,1906-04-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
914,CANCASCO,09085200,"CANYON CREEK ABOVE NEW CASTLE, CO.",USGS,5,39,GARFIELD,CO,289795.7,4386810.4,39.605261,-107.448396,User supplied,1969-03-01,1986-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
915,,09089000,"WEST DIVIDE CREEK BL WILLOW CREEK, NR RAVEN, CO.",USGS,5,45,MESA,CO,282618.8,4350381.3,39.275540,-107.520064,User supplied,1938-10-01,1970-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
916,,09090700,"EAST DIVIDE CREEK NEAR SILT, CO.",USGS,5,45,GARFIELD,CO,278861.1,4368353.8,39.436378,-107.569513,User supplied,1959-10-01,1965-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
917,,09092600,"BATTLEMENT CREEK NEAR PARACHUTE, CO.",USGS,5,45,GARFIELD,CO,243756.3,4369341.1,39.435538,-107.977309,User supplied,1956-10-01,1965-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
918,EMIPARCO,09092850,"EAST MIDDLE FORK PARACHUTE CR NR RIO BLANCO, CO.",USGS,5,39,GARFIELD,CO,239905.8,4390060.2,39.620814,-108.030084,User supplied,1976-10-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
919,,09095400,"DRY FORK NEAR DE BEQUE, CO.",USGS,5,70,GARFIELD,CO,218977.8,4362788.9,39.368875,-108.262037,User supplied,1974-10-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
920,PLAUPPCO,09096000,"PLATEAU CREEK AT UPPER STA, NEAR COLLBRAN, CO.",USGS,5,72,MESA,CO,258115.2,4345330.9,39.223598,-107.802021,User supplied,1937-05-01,1958-04-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
921,KIEXLOCO,09106108,"KIEFER EXTENSION GRAND VALLEY CANAL NR LOMA, CO.",USGS,5,72,MESA,CO,170320.2,4349005.7,39.227767,-108.819006,User supplied,1975-10-01,1985-12-31,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
933,BADORMCO,09160500,"BADGER WASH OBSERVATION RES 12 NEAR MACK, CO.",USGS,5,72,MESA,CO,161138.6,4360027.9,39.323318,-108.930669,User supplied,1976-05-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
934,MACKWACO,09163340,"MACK WASH NEAR MACK, CO.",USGS,5,72,MESA,CO,168436.9,4353318.1,39.265818,-108.842891,User supplied,1973-08-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1016,TONHARCO,09012420,"TONAHUTU CREEK BLW HARBISON DITCH NR GRAND LAKE,CO",USGS,5,51,GRAND,CO,430204.3,4457522.6,40.265273,-105.820860,User supplied,1969-06-01,1969-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1017,NORTINCO,09012500,"NORTH INLET AT GRAND LAKE, CO",USGS,5,51,GRAND,CO,430733.9,4455917.8,40.250858,-105.814454,User supplied,1947-10-01,1955-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1018,ARABMOCO,09017000,"ARAPAHO CREEK BELOW MONARCH LAKE, CO.",USGS,5,51,GRAND,CO,433875.8,4442442.3,40.129711,-105.776128,User supplied,1935-10-01,1944-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1019,WILCRKCO,09020000,"WILLOW CREEK NEAR GRANBY, CO.",USGS,5,51,GRAND,CO,414082.8,4448284.0,40.180547,-106.009193,User supplied,1935-04-01,1954-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1021,SOFWABCO,09035850,"SO FK WILLIAMS FK AB SHORT CR NR PTARMIGAN PASS,",USGS,5,51,GRAND,CO,415102.9,4395267.3,39.703045,-105.990304,User supplied,1984-10-01,1987-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1022,,09035900,"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO",USGS,5,51,GRAND,CO,411768.2,4405603.5,39.795830,-106.030587,User supplied,1965-10-01,2020-10-19,2020-10-20,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1023,MUDNEKCO,09041000,"MUDDY CREEK NEAR KREMMLING, CO.",USGS,5,50,GRAND,CO,373898.0,4461400.2,40.293600,-106.483658,User supplied,1937-10-01,1999-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1024,PASKRECO,09041300,"PASS CREEK NEAR KREMMLING, CO.",USGS,5,50,GRAND,CO,373031.5,4443557.2,40.132767,-106.490319,User supplied,1957-10-01,1970-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1025,BLAGRECO,09054500,"BLACK CREEK ABOVE GREEN MOUNTAIN RESERVOIR, CO.",USGS,5,36,SUMMIT,CO,392858.6,4412505.3,39.855823,-106.252533,User supplied,1944-10-01,1953-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1026,DICKMICO,09058600,"DICKSON CREEK NEAR MINTURN, CO.",USGS,5,52,EAGLE,CO,375071.8,4395932.2,39.704115,-106.457259,User supplied,1964-10-01,1971-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1027,EMENMICO,09058800,EAST MEADOW CREEK NEAR MINTURN CO.,USGS,5,52,EAGLE,CO,377739.8,4398947.0,39.731659,-106.426706,User supplied,1964-10-01,2004-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1028,GORUPPCO,09065500,"GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",USGS,5,37,EAGLE,CO,390308.4,4387008.4,39.625819,-106.278082,User supplied,1947-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1029,BEAVONCO,09067000,"BEAVER CREEK AT AVON, CO",USGS,5,37,EAGLE,CO,369311.0,4387767.0,39.629702,-106.522811,GPS,1974-05-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1030,COLNEGCO,09071100,"COLORADO RIVER NEAR GLENWOOD SPRINGS, CO.",USGS,5,53,GARFIELD,CO,308731.7,4382399.5,39.569993,-107.226728,User supplied,1969-10-01,1977-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1031,CASTNACO,09075000,"CASTLE CREEK NEAR ASPEN, CO.",USGS,5,38,PITKIN,CO,340375.7,4333904.8,39.139718,-106.846991,User supplied,1911-10-01,1919-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1032,,09077250,"LILY PAD CREEK FEEDER CANAL NEAR NORRIE, CO.",USGS,5,38,PITKIN,CO,367297.9,4346632.4,39.258880,-106.538095,User supplied,1973-10-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1033,FRYSFUCO,09077800,SOUTH FORK FRYINGPAN RIVER AT UPPER  STATION NEAR NORRIE,BOR,5,38,PITKIN,CO,362713.0,4344493.0,39.238899,-106.590784,User supplied,1963-10-01,2020-10-24,2020-10-24,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1034,FRYTHOCO,09078600,"FRYINGPAN RIVER NEAR THOMASVILLE, CO.",DWR,5,38,PITKIN,CO,355765.1,4356427.0,39.345262,-106.673818,User supplied,1975-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1036,COLGLECO,09085100,"COLORADO RIVER BELOW GLENWOOD SPRINGS, CO.",USGS,5,45,GARFIELD,CO,299167.2,4380976.1,39.554982,-107.337554,User supplied,1966-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1037,,09085400,"POSSUM CREEK NEAR NEW CASTLE, CO.",USGS,5,39,GARFIELD,CO,291872.2,4385921.0,39.597765,-107.423957,User supplied,1969-03-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1038,,09091500,"EAST RIFLE CREEK NEAR RIFLE, CO.",USGS,5,39,GARFIELD,CO,268570.6,4395473.3,39.677761,-107.698403,User supplied,1936-10-01,1964-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1039,,09092800,"WEST FORK PARACHUTE CREEK NEAR PARACHUTE, CO",USGS,5,39,GARFIELD,CO,231499.7,4386538.2,39.586532,-108.126452,User supplied,1957-10-01,1962-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1040,CAMSPLCO,09095529,"CAMP NO. 7 SPILLWAY NEAR MACK, CO.",USGS,5,72,MESA,CO,169332.7,4354052.4,39.272759,-108.832888,User supplied,1975-10-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1041,GOVMACCO,09095530,"GOVERNMENT HIGHLINE CANAL NEAR MACK, CO.",USGS,5,72,MESA,CO,169633.8,4355491.8,39.285820,-108.830113,User supplied,1973-04-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1047,REEMACCO,09153290,"REED WASH NEAR MACK, CO.",USGS,5,72,MESA,CO,171563.1,4347130.5,39.211370,-108.803725,User supplied,1975-10-01,2000-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1110,COLBAKCO,09010500,"COLORADO RIVER BELOW BAKER GULCH NR GRAND LAKE, CO",USGS,5,51,GRAND,CO,427222.4,4464272.9,40.325818,-105.856679,User supplied,1953-06-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1111,CABFRACO,09032100,"CABIN CREEK NEAR FRASER, CO.",USGS,5,51,GRAND,CO,436393.0,4426449.1,39.985820,-105.745006,User supplied,1983-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1112,SOFWANCO,09035845,"SO FK WILLIAMS FK TRIB NR PTARMIGAN PASS, CO",USGS,5,51,GRAND,CO,415507.4,4395232.0,39.702770,-105.985588,User supplied,1984-10-01,1986-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1113,SPRUBRCO,09045500,"SPRUCE CREEK NEAR BRECKENRIDGE, CO.",USGS,5,36,SUMMIT,CO,410336.1,4366214.7,39.440829,-106.041975,User supplied,1953-10-01,1958-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1114,BLUADICO,09047000,"BLUE RIVER AT DILLON, CO.",USGS,5,36,SUMMIT,CO,409700.0,4385431.1,39.613880,-106.051974,User supplied,1910-10-01,1961-04-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1115,BLUDILCO,09050700,"BLUE RIVER BELOW DILLON, CO.",USGS,5,36,SUMMIT,CO,408475.4,4386740.6,39.625542,-106.066408,User supplied,1960-01-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1116,BOCDILCO,09052500,"BOULDER CREEK NEAR DILLON, CO.",USGS,5,36,SUMMIT,CO,402671.9,4399207.3,39.737212,-106.135864,User supplied,1942-10-01,1951-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1117,BLUABOCO,09053500,"BLUE RIVER ABOVE GREEN MOUNTAIN RESERVOIR, CO.",USGS,5,36,SUMMIT,CO,395365.0,4409818.6,39.831940,-106.222814,User supplied,1943-10-01,1987-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1118,COLRADCO,09058030,"COLORADO RIVER NEAR RADIUM, CO.",USGS,5,52,GRAND,CO,369900.3,4425197.9,39.966937,-106.523383,User supplied,1981-09-01,1990-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1119,DICKVACO,09058610,"DICKSON CREEK NEAR VAIL, CO.",USGS,5,52,EAGLE,CO,375071.8,4395932.2,39.704115,-106.457259,User supplied,1971-10-01,2004-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1120,,09060800,"BIG ALKALI CREEK NEAR BURNS, CO.",USGS,5,52,EAGLE,CO,346378.9,4413328.8,39.856105,-106.795883,User supplied,1958-10-01,1965-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1121,ROADIFCO,09073300,"ROARING FORK RIVER AB DIFFICULT C NR ASPEN, CO.",USGS,5,38,PITKIN,CO,346669.1,4333933.6,39.141100,-106.774204,User supplied,1979-10-01,2020-10-24,2020-10-24,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1122,,09073890,"NO NAME CREEK FEEDER CONDUIT NEAR ASPEN, CO",USGS,5,38,PITKIN,CO,351438.4,4338467.7,39.182775,-106.720052,User supplied,1980-06-01,2020-08-24,2020-09-16,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1123,,09073900,"NO NAME CREEK NEAR ASPEN, CO.",USGS,5,38,PITKIN,CO,351595.2,4339143.2,39.188881,-106.718383,User supplied,1970-10-01,1980-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1124,CARFENCO,09078060,"CARTER CREEK FEEDER CANAL NEAR NORRIE, CO.",USGS,5,38,EAGLE,CO,366950.9,4358603.4,39.366656,-106.544485,User supplied,1981-05-01,1983-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1125,FRYRUDCO,09080400,"FRYINGPAN RIVER NEAR RUEDI, CO.",USGS,5,38,PITKIN,CO,342729.8,4358931.7,39.365541,-106.825595,User supplied,1964-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1126,CRYAVACO,09081600,"CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO",USGS,5,38,PITKIN,CO,307740.2,4344957.6,39.232639,-107.227500,User supplied,1955-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1127,NOTHOMCO,09082800,"NORTH THOMPSON CREEK NEAR CARBONDALE, CO.",USGS,5,38,PITKIN,CO,298878.0,4355961.7,39.329714,-107.333397,User supplied,1963-10-01,1979-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1128,FOUGLECO,09084600,"FOURMILE CREEK NEAR GLENWOOD SPRINGS, CO.",USGS,5,38,GARFIELD,CO,299846.7,4363804.1,39.400543,-107.324504,User supplied,1957-10-01,1965-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1129,,09087500,"ELK CREEK AT NEW CASTLE, CO.",USGS,5,39,GARFIELD,CO,281839.6,4383173.9,39.570542,-107.539785,User supplied,1922-04-01,1960-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1130,PARPARCO,09093000,PARACHUTE CREEK NEAR PARACHUTE CO.,USGS,5,39,GARFIELD,CO,232758.5,4384315.4,39.566924,-108.110929,User supplied,1948-10-01,1986-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1131,COLDBQCO,09093700,"COLORADO RIVER NEAR DE BEQUE, CO.",USGS,5,45,MESA,CO,228383.9,4361744.4,39.362481,-108.152589,User supplied,1966-10-01,1998-07-05,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1132,BULAUPCO,09101500,"BULL CREEK AT UPPER STATION, NEAR MOLINA, CO.",USGS,5,72,MESA,CO,237547.6,4334140.5,39.116925,-108.035633,User supplied,1945-05-01,1953-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1140,WESALTCO,09153330,"WEST SALT CREEK NEAR CARBONERA, CO.",USGS,5,72,GARFIELD,CO,157112.8,4368331.3,39.396369,-108.981506,User supplied,1979-10-01,1982-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1202,LOCOLSCO,09011500,"L COLUMBINE C AB SHADOW MTN LK, AT GRAND LK, CO.",USGS,5,51,GRAND,CO,429057.2,4456114.9,40.252492,-105.834192,User supplied,1950-10-01,1955-09-30,2015-06-17,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1204,COLNGBCO,09019500,"COLORADO RIVER NEAR GRANBY, CO",USGS,5,51,GRAND,CO,423262.8,4441555.7,40.120819,-105.900569,User supplied,1908-01-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
1205,WILWCRCO,09021000,WILLOW CREEK BELOW WILLOW CREEK RESERVOIR,USGS,5,51,GRAND,CO,419951.6,4444374.0,40.145905,-105.939779,User supplied,1953-10-01,2020-10-24,2020-10-25,http://cdss.state.co.us/onlineTools/Pages/ClimateStation.aspx,cfs
