analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict
3703877,TRACEYS RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,4.36,0.2,37,25.36,928.0,51
3803729,HUGHES RESERVOIR,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.36,1503.33,38,61.8,2313.7,72
3703769,LPL RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,4.36,10.0,37,25.36,928.0,51
3703877,TRACEYS RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,4.36,0.2,37,147.54,1408.0,53
3803729,HUGHES RESERVOIR,3800971,ROHWER DITCH,17.0,4.36,1503.33,38,2.24,2.14,38
3703877,TRACEYS RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.36,0.2,37,0.85,550.0,51
3703769,LPL RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.36,10.0,37,0.85,550.0,51
3801766,IND P TM DVR N YORK HGT3,7200646,GRAND VALLEY PROJECT,11.334,4.4,210.0,38,61.8,2313.7,72
3803761,MIN LAKE GALENA LAKE,7200646,GRAND VALLEY PROJECT,11.334,4.4,128.62,38,61.8,2313.7,72
5003632,PARSONS RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,4.41,107.35,50,147.54,1408.0,53
5102112,MIN FLOW ST LOUIS CK - WEST ST LOUIS-KING CREEK,5104655,MOFFAT WATER TUNNEL,3.0,4.41,11.0,51,25.36,928.0,51
5003632,PARSONS RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.41,107.35,50,0.85,550.0,51
5003632,PARSONS RESERVOIR,5000734,DEBERARD DITCH OVERFLOW SYSTEM,16.0,4.41,107.35,50,3.21,96.4,50
5102112,MIN FLOW ST LOUIS CK - WEST ST LOUIS-KING CREEK,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.41,11.0,51,0.85,550.0,51
5003632,PARSONS RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,4.41,107.35,50,25.36,928.0,51
5000585,HOGBACK DITCH,5300584,SHOSHONE POWER PLANT,756.0,4.41,641.925,50,147.54,1408.0,53
5102112,MIN FLOW ST LOUIS CK - WEST ST LOUIS-KING CREEK,5300584,SHOSHONE POWER PLANT,133.0,4.41,11.0,51,147.54,1408.0,53
5103687,MOORE RESERVOIR,5300584,SHOSHONE POWER PLANT,126.0,4.42,120.0,51,147.54,1408.0,53
3603705,MOORE RESERVOIR,5300584,SHOSHONE POWER PLANT,126.0,4.42,120.0,36,147.54,1408.0,53
3603573,MIN LAKE BOULDER LAKE,3603543,GREEN MOUNTAIN RESERVOIR,24.0,4.43,8.0,36,15.77,209199.0,36
3603573,MIN LAKE BOULDER LAKE,5300584,SHOSHONE POWER PLANT,133.0,4.43,8.0,36,147.54,1408.0,53
3603573,MIN LAKE BOULDER LAKE,3600881,GREEN MTN HYDRO-ELECTRIC,83.0,4.43,8.0,36,15.56,1726.0,36
3603573,MIN LAKE BOULDER LAKE,5104655,MOFFAT WATER TUNNEL,3.0,4.43,8.0,36,25.36,928.0,51
3603573,MIN LAKE BOULDER LAKE,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.43,8.0,36,0.85,550.0,51
3800970,ROCKFORD DITCH,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.46,35.2,38,61.8,2313.7,72
3800854,MAROON DITCH,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.46,68.4,38,61.8,2313.7,72
3804105,KOHNER POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.47,1.44,38,61.8,2313.7,72
5003645,BINCO RESERVOIR,5000734,DEBERARD DITCH OVERFLOW SYSTEM,32.0,4.5,1033.94,50,3.21,96.4,50
5003645,BINCO RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0,4.5,1033.94,50,147.54,1408.0,53
5003645,BINCO RESERVOIR,5104655,MOFFAT WATER TUNNEL,6.0,4.5,1033.94,50,25.36,928.0,51
5003645,BINCO RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,10.0,4.5,1033.94,50,0.85,550.0,51
3803657,TRAUL POND,3800516,ATKINSON DITCH,41.667,4.54,0.1,38,2.77,17.2,38
7200730,KIGGINS SALISBURY DITCH,7200858,ROSA DITCH,4.958,4.55,31.28,72,30.57,4.09,72
7200730,KIGGINS SALISBURY DITCH,7200628,GALBRAITH DITCH,2.042,4.55,31.28,72,33.56,15.63,72
7200730,KIGGINS SALISBURY DITCH,7200928,VEGA DITCH,11.916,4.55,31.28,72,39.14,7.45,72
7200730,KIGGINS SALISBURY DITCH,7200540,BLACKMAN DUNLAP CLARK D,10.105,4.55,31.28,72,27.29,9.528,72
7200730,KIGGINS SALISBURY DITCH,7200662,HARDSCRABBLE DITCH,15.022,4.55,31.28,72,30.4,6.86,72
3603569,UPPER BLACK CREEK RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,4.56,428.34,36,147.54,1408.0,53
3603569,UPPER BLACK CREEK RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,4.56,428.34,36,25.36,928.0,51
3603569,UPPER BLACK CREEK RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.56,428.34,36,0.85,550.0,51
5203964,OLSEN RESERVOIR NO 5,5300584,SHOSHONE POWER PLANT,133.0,4.57,3.139,52,147.54,1408.0,53
5203964,OLSEN RESERVOIR NO 5,5104655,MOFFAT WATER TUNNEL,3.0,4.57,3.139,52,25.36,928.0,51
4503626,RYAN STOCK WATERING POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.57,0.5,45,61.8,2313.7,72
5203964,OLSEN RESERVOIR NO 5,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.57,3.139,52,0.85,550.0,51
4503607,ERIK STOCK WATERING POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.58,0.1,45,61.8,2313.7,72
4503703,FRANK RESERVOIR,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.58,4.0,45,61.8,2313.7,72
3703552,MIN LAKE GROUSE LAKE,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.59,8.0,37,0.85,550.0,51
3800547,BOWLES AND HOLLAND DITCH,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.59,23.8,38,61.8,2313.7,72
3703552,MIN LAKE GROUSE LAKE,5104655,MOFFAT WATER TUNNEL,3.0,4.59,8.0,37,25.36,928.0,51
3804134,MCCABE POND NO 21,3800858,MARTIN DITCH NO 1,13.0,4.59,0.14,38,3.76,1.33,38
3703552,MIN LAKE GROUSE LAKE,5300584,SHOSHONE POWER PLANT,133.0,4.59,8.0,37,147.54,1408.0,53
3804134,MCCABE POND NO 21,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.59,0.14,38,61.8,2313.7,72
5203996,FILBUR RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,4.62,0.1,52,25.36,928.0,51
5203996,FILBUR RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.62,0.1,52,0.85,550.0,51
5203996,FILBUR RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,4.62,0.1,52,147.54,1408.0,53
4503625,RIKI STOCK WATERING POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.66,0.3,45,61.8,2313.7,72
5000627,PASS CREEK DITCH,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.68,621.14,50,0.85,550.0,51
5000627,PASS CREEK DITCH,5104655,MOFFAT WATER TUNNEL,3.0,4.68,621.14,50,25.36,928.0,51
5000627,PASS CREEK DITCH,5300584,SHOSHONE POWER PLANT,126.0,4.68,621.14,50,147.54,1408.0,53
3804121,MCCABE POND NO 8,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.71,0.1,38,61.8,2313.7,72
3804121,MCCABE POND NO 8,3800858,MARTIN DITCH NO 1,13.0,4.71,0.1,38,3.76,1.33,38
3703403,WILLIAMSON POND,5300584,SHOSHONE POWER PLANT,133.0,4.72,0.064,37,147.54,1408.0,53
3703403,WILLIAMSON POND,5104655,MOFFAT WATER TUNNEL,3.0,4.72,0.064,37,25.36,928.0,51
3703403,WILLIAMSON POND,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.72,0.064,37,0.85,550.0,51
5100593,CROOKED CREEK SUPPLY DITCH,5300584,SHOSHONE POWER PLANT,126.0,4.72,25.22,51,147.54,1408.0,53
3903950,SAMPLE RESERVOIR NO 2,3900656,RYDEN NO 1 DITCH,15.0,4.75,5.06,39,2.69,5.5,39
3903950,SAMPLE RESERVOIR NO 2,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.75,5.06,39,61.8,2313.7,72
3903950,SAMPLE RESERVOIR NO 2,3900672,THOMPKINS DITCH,1.0,4.75,5.06,39,0.0,21.0,39
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,55.0,4.78,5.6,36,15.77,209199.0,36
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,3600881,GREEN MTN HYDRO-ELECTRIC,166.0,4.78,5.6,36,15.56,1726.0,36
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5104655,MOFFAT WATER TUNNEL,6.0,4.78,5.6,36,25.36,928.0,51
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0,4.78,5.6,36,147.54,1408.0,53
3603694,ARAPAHOE BASIN SNOWMAKING RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,10.0,4.78,5.6,36,0.85,550.0,51
7200870,SILVER GAUGE DITCH,7200911,TEMS DITCH,23.917,4.79,32.646,72,2.45,8.252,72
7200870,SILVER GAUGE DITCH,7200818,PALMER DITCH,21.125,4.79,32.646,72,2.51,20.23,72
3804132,MCCABE POND NO 19,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.79,0.14,38,61.8,2313.7,72
3804132,MCCABE POND NO 19,3800858,MARTIN DITCH NO 1,13.0,4.79,0.14,38,3.76,1.33,38
3604685,BOREAS NO 2 DITCH,5300584,SHOSHONE POWER PLANT,126.0,4.84,16.0,36,147.54,1408.0,53
3801768,IND P TM DVR LINCOLN CR,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.84,20.0,38,61.8,2313.7,72
5103501,ZEPHYR POND NO 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.86,8.0,51,0.85,550.0,51
5103501,ZEPHYR POND NO 1,5104655,MOFFAT WATER TUNNEL,3.0,4.86,8.0,51,25.36,928.0,51
5103501,ZEPHYR POND NO 1,5300584,SHOSHONE POWER PLANT,133.0,4.86,8.0,51,147.54,1408.0,53
3903949,SAMPLE RESERVOIR NO 1,3900672,THOMPKINS DITCH,1.0,4.87,1.83,39,0.0,21.0,39
3903949,SAMPLE RESERVOIR NO 1,3900656,RYDEN NO 1 DITCH,15.0,4.87,1.83,39,2.69,5.5,39
3903949,SAMPLE RESERVOIR NO 1,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.87,1.83,39,61.8,2313.7,72
5304055,CLOVER POND,5300584,SHOSHONE POWER PLANT,133.0,4.89,0.5,53,147.54,1408.0,53
5304055,CLOVER POND,5104655,MOFFAT WATER TUNNEL,3.0,4.89,0.5,53,25.36,928.0,51
7204083,SANDPIPER SPRING POND,7200831,PIONEER OF PLATEAU DITCH,68.667,4.89,10.0,72,3.08,14.799,72
7204083,SANDPIPER SPRING POND,7200895,STEWART DITCH (BULL CR),4.0,4.89,10.0,72,2.89,2.85,72
3803586,HIGNETT POND 3,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.89,3.2,38,61.8,2313.7,72
5304055,CLOVER POND,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.89,0.5,53,0.85,550.0,51
3903556,HUBBELL POND,3900656,RYDEN NO 1 DITCH,15.0,4.91,1.8,39,2.69,5.5,39
3903556,HUBBELL POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.91,1.8,39,61.8,2313.7,72
3903556,HUBBELL POND,3900672,THOMPKINS DITCH,1.0,4.91,1.8,39,0.0,21.0,39
5003627,MCELROY RESERVOIR,5300584,SHOSHONE POWER PLANT,126.0,4.92,240.0,50,147.54,1408.0,53
7203853,EGGAR RESERVOIR,7200872,SMITH DITCH (RAPID CR),45.292,4.92,27.548,72,0.48,0.672,72
5003627,MCELROY RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,4.92,240.0,50,25.36,928.0,51
5003627,MCELROY RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.92,240.0,50,0.85,550.0,51
5304054,CABIN POND NO 3,5300584,SHOSHONE POWER PLANT,133.0,4.93,0.16,53,147.54,1408.0,53
5304054,CABIN POND NO 3,5104655,MOFFAT WATER TUNNEL,3.0,4.93,0.16,53,25.36,928.0,51
5304054,CABIN POND NO 3,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.93,0.16,53,0.85,550.0,51
3900635,PARACHUTE DITCH,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.93,27.22,39,61.8,2313.7,72
5103688,MUSGRAVE RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,4.94,312.17,51,147.54,1408.0,53
5103688,MUSGRAVE RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,4.94,312.17,51,25.36,928.0,51
5103688,MUSGRAVE RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.94,312.17,51,0.85,550.0,51
3700857,WILKINSON DITCH,5300584,SHOSHONE POWER PLANT,126.0,4.95,20.71,37,147.54,1408.0,53
3700857,WILKINSON DITCH,5104655,MOFFAT WATER TUNNEL,3.0,4.95,20.71,37,25.36,928.0,51
3803796,AMV RESERVOIR NO 3,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.96,0.5,38,61.8,2313.7,72
3803795,AMV RESERVOIR NO 2,7200646,GRAND VALLEY PROJECT,5.667000000000002,4.97,0.5,38,61.8,2313.7,72
5304053,CABIN POND NO 2,5300584,SHOSHONE POWER PLANT,133.0,4.98,0.13,53,147.54,1408.0,53
5304053,CABIN POND NO 2,5104655,MOFFAT WATER TUNNEL,3.0,4.98,0.13,53,25.36,928.0,51
5304053,CABIN POND NO 2,5104634,CBT ALVA B ADAMS TUNNEL,5.0,4.98,0.13,53,0.85,550.0,51
5101310,FRASER RIVER DIVERSION PROJECT - VASQUEZ CREEK,5300584,SHOSHONE POWER PLANT,126.0,4.98,175.0,51,147.54,1408.0,53
5003649,HEINI-KRAMER RESERVOIR,5000734,DEBERARD DITCH OVERFLOW SYSTEM,32.0,5.0,38.2,50,3.21,96.4,50
5003649,HEINI-KRAMER RESERVOIR,5104655,MOFFAT WATER TUNNEL,6.0,5.0,38.2,50,25.36,928.0,51
5003649,HEINI-KRAMER RESERVOIR,5300584,SHOSHONE POWER PLANT,266.0,5.0,38.2,50,147.54,1408.0,53
3703838,FROST RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,5.0,0.1,37,25.36,928.0,51
3702048,MIN FLOW BEAVER CREEK,5300584,SHOSHONE POWER PLANT,133.0,5.0,12.0,37,147.54,1408.0,53
3702048,MIN FLOW BEAVER CREEK,5104655,MOFFAT WATER TUNNEL,3.0,5.0,12.0,37,25.36,928.0,51
3702048,MIN FLOW BEAVER CREEK,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.0,12.0,37,0.85,550.0,51
3703838,FROST RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.0,0.1,37,0.85,550.0,51
3703838,FROST RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,5.0,0.1,37,147.54,1408.0,53
5003649,HEINI-KRAMER RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,10.0,5.0,38.2,50,0.85,550.0,51
3703535,MIN LAKE BEAVER,5300584,SHOSHONE POWER PLANT,133.0,5.01,147.0,37,147.54,1408.0,53
3703535,MIN LAKE BEAVER,5104655,MOFFAT WATER TUNNEL,3.0,5.01,147.0,37,25.36,928.0,51
5304052,CABIN POND NO 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.01,0.25,53,0.85,550.0,51
5304052,CABIN POND NO 1,5104655,MOFFAT WATER TUNNEL,3.0,5.01,0.25,53,25.36,928.0,51
5304052,CABIN POND NO 1,5300584,SHOSHONE POWER PLANT,133.0,5.01,0.25,53,147.54,1408.0,53
3703535,MIN LAKE BEAVER,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.01,147.0,37,0.85,550.0,51
3703535,MIN LAKE BEAVER,3702048,MIN FLOW BEAVER CREEK,8.0,5.01,147.0,37,5.0,12.0,37
3903500,CLARK RESERVOIR,3900563,GRASS VALLEY CANAL,60.667,5.03,17.9,39,7.69,124.0,39
5000584,HILL CREEK DITCH,5300584,SHOSHONE POWER PLANT,126.0,5.04,14.5,50,147.54,1408.0,53
5303983,MCCOY RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.04,24.84,53,0.85,550.0,51
5303983,MCCOY RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,5.04,24.84,53,147.54,1408.0,53
5303983,MCCOY RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,5.04,24.84,53,25.36,928.0,51
7200533,BERTHOLF LANHAM UPDIKE D,7200818,PALMER DITCH,21.125,5.07,26.748,72,2.51,20.23,72
7200533,BERTHOLF LANHAM UPDIKE D,7200938,WILDCAT DITCH (BIG CR),18.042,5.07,26.748,72,3.73,28.114,72
7200533,BERTHOLF LANHAM UPDIKE D,7200870,SILVER GAUGE DITCH,8.583,5.07,26.748,72,4.79,32.646,72
7200533,BERTHOLF LANHAM UPDIKE D,7200911,TEMS DITCH,23.917,5.07,26.748,72,2.45,8.252,72
3703699,EAGLE PARK RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,5.08,3301.0,37,147.54,1408.0,53
3703699,EAGLE PARK RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.08,3301.0,37,0.85,550.0,51
3703699,EAGLE PARK RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,5.08,3301.0,37,25.36,928.0,51
3803532,HOLDING PASTURE POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.09,0.8,38,61.8,2313.7,72
3801078,WALKER WONDER DITCH,7200646,GRAND VALLEY PROJECT,11.334,5.12,71.92,38,61.8,2313.7,72
3703522,NOECKER RESERVOIR,5300584,SHOSHONE POWER PLANT,99.333,5.13,603.785,37,147.54,1408.0,53
3703522,NOECKER RESERVOIR,3700535,CASTLE NO 2 DITCH,69.667,5.13,603.785,37,3.21,20.075,37
3603549,JONES RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,5.13,14.6,36,147.54,1408.0,53
3603549,JONES RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.13,14.6,36,0.85,550.0,51
3603549,JONES RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,5.13,14.6,36,25.36,928.0,51
3703522,NOECKER RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,3.0,5.13,603.785,37,0.85,550.0,51
5203948,PRICE RESERVOIR,5300584,SHOSHONE POWER PLANT,126.0,5.16,51.7,52,147.54,1408.0,53
3803989,STAINTON POND NO 1,3800516,ATKINSON DITCH,41.667,5.17,1.0,38,2.77,17.2,38
3803930,HUNT RESERVOIR NO 3,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.21,2.01,38,61.8,2313.7,72
7203967,SCHORN RESERVOIR NO 03,7200895,STEWART DITCH (BULL CR),4.0,5.23,3.9,72,2.89,2.85,72
7203967,SCHORN RESERVOIR NO 03,7200831,PIONEER OF PLATEAU DITCH,68.667,5.23,3.9,72,3.08,14.799,72
3801012,SNOWMASS DIVIDE DITCH,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.23,33.434,38,61.8,2313.7,72
7203966,SCHORN RESERVOIR NO 02,7200831,PIONEER OF PLATEAU DITCH,68.667,5.24,1.31,72,3.08,14.799,72
7203966,SCHORN RESERVOIR NO 02,7200895,STEWART DITCH (BULL CR),4.0,5.24,1.31,72,2.89,2.85,72
7204084,SCHORN NATURAL POND,7200895,STEWART DITCH (BULL CR),4.0,5.24,9.0,72,2.89,2.85,72
7204084,SCHORN NATURAL POND,7200831,PIONEER OF PLATEAU DITCH,68.667,5.24,9.0,72,3.08,14.799,72
3703524,SYLVAN LAKE,5300584,SHOSHONE POWER PLANT,1519.0,5.26,1002.58,37,147.54,1408.0,53
3803988,STAINTON POND NO 2,3800516,ATKINSON DITCH,41.667,5.26,1.0,38,2.77,17.2,38
3703524,SYLVAN LAKE,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.26,1002.58,37,0.85,550.0,51
3703524,SYLVAN LAKE,5104655,MOFFAT WATER TUNNEL,15.0,5.26,1002.58,37,25.36,928.0,51
3803955,MCNULTY RESERVOIR NO 2,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.3,72.0,38,61.8,2313.7,72
5103679,LANGHOLEN RESERVOIR,5300584,SHOSHONE POWER PLANT,126.0,5.31,64.97,51,147.54,1408.0,53
7203953,CHARLESWORTH RESERVOIR,7200831,PIONEER OF PLATEAU DITCH,68.667,5.32,1.0,72,3.08,14.799,72
7203953,CHARLESWORTH RESERVOIR,7200895,STEWART DITCH (BULL CR),4.0,5.32,1.0,72,2.89,2.85,72
5103652,CLAYTON RESERVOIR NO 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.33,2.27,51,0.85,550.0,51
5103652,CLAYTON RESERVOIR NO 1,5104655,MOFFAT WATER TUNNEL,3.0,5.33,2.27,51,25.36,928.0,51
5103652,CLAYTON RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,133.0,5.33,2.27,51,147.54,1408.0,53
5003637,RUDOLPH RESERVOIR,5300584,SHOSHONE POWER PLANT,126.0,5.34,60.22,50,147.54,1408.0,53
5003637,RUDOLPH RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,5.34,60.22,50,25.36,928.0,51
5003637,RUDOLPH RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.34,60.22,50,0.85,550.0,51
3903935,KATT POND NO 1,3903508,RIFLE GAP RESERVOIR,212.333,5.35,1.06,39,11.11,13601.0,39
3903935,KATT POND NO 1,3900563,GRASS VALLEY CANAL,60.667,5.35,1.06,39,7.69,124.0,39
3904006,JONES POND NO 1,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.37,0.5,39,61.8,2313.7,72
3803938,GOLDEN POND NO 2,3800516,ATKINSON DITCH,41.667,5.37,16.0,38,2.77,17.2,38
3703645,WATERFORD RANCH PD P7-1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.38,0.2,37,0.85,550.0,51
3703645,WATERFORD RANCH PD P7-1,5104655,MOFFAT WATER TUNNEL,3.0,5.38,0.2,37,25.36,928.0,51
3703645,WATERFORD RANCH PD P7-1,5300584,SHOSHONE POWER PLANT,133.0,5.38,0.2,37,147.54,1408.0,53
3704642,EWING DITCH,5300584,SHOSHONE POWER PLANT,126.0,5.39,18.5,37,147.54,1408.0,53
4503623,MIKLISH RESERVOIR,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.42,2.5340000000000003,45,61.8,2313.7,72
7203854,PALISADE CABIN RESERVOIR,7200872,SMITH DITCH (RAPID CR),226.46,5.45,1022.0,72,0.48,0.672,72
5104024,PICKERING RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,5.46,19.7,51,25.36,928.0,51
5104024,PICKERING RESERVOIR,5300584,SHOSHONE POWER PLANT,133.0,5.46,19.7,51,147.54,1408.0,53
3803990,STAINTON POND NO 3,3800516,ATKINSON DITCH,41.667,5.46,14.86,38,2.77,17.2,38
5104024,PICKERING RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.46,19.7,51,0.85,550.0,51
7203603,HENDERSON RESERVOIR,7200811,OAKLAND DITCH,53.688,5.48,0.5,72,1.94,5.92,72
7203603,HENDERSON RESERVOIR,7200791,MIDLINE DITCH,7.875999999999999,5.48,0.5,72,2.28,8.41,72
3900548,DEWEESE DITCH,7200646,GRAND VALLEY PROJECT,11.334,5.48,35.0,39,61.8,2313.7,72
4503743,PAINTED HORSE POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.48,0.15,45,61.8,2313.7,72
4503600,PARKER RESERVOIR NO 15,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.49,0.8,45,61.8,2313.7,72
3603533,BLACK LAKE RESERVOIR,5300584,SHOSHONE POWER PLANT,126.0,5.49,1997.2,36,147.54,1408.0,53
3603533,BLACK LAKE RESERVOIR,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.49,1997.2,36,0.85,550.0,51
3603533,BLACK LAKE RESERVOIR,5104655,MOFFAT WATER TUNNEL,3.0,5.49,1997.2,36,25.36,928.0,51
5104008,GLENN POND NO 2,5104655,MOFFAT WATER TUNNEL,6.0,5.5,2.28,51,25.36,928.0,51
5104008,GLENN POND NO 2,5104634,CBT ALVA B ADAMS TUNNEL,10.0,5.5,2.28,51,0.85,550.0,51
5104008,GLENN POND NO 2,5300584,SHOSHONE POWER PLANT,266.0,5.5,2.28,51,147.54,1408.0,53
5303515,SHOP POND,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.53,33.4,53,0.85,550.0,51
5303562,UP IS LAKE,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.53,40.0,53,0.85,550.0,51
5303562,UP IS LAKE,5104655,MOFFAT WATER TUNNEL,3.0,5.53,40.0,53,25.36,928.0,51
3803941,ST BENEDICTS MONAST TANK,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.53,0.0145,38,61.8,2313.7,72
5303562,UP IS LAKE,5300584,SHOSHONE POWER PLANT,133.0,5.53,40.0,53,147.54,1408.0,53
5303515,SHOP POND,5300584,SHOSHONE POWER PLANT,133.0,5.53,33.4,53,147.54,1408.0,53
5303515,SHOP POND,5104655,MOFFAT WATER TUNNEL,3.0,5.53,33.4,53,25.36,928.0,51
3703644,OLSEN RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,133.0,5.54,5.0,37,147.54,1408.0,53
3703644,OLSEN RESERVOIR NO 1,5104655,MOFFAT WATER TUNNEL,3.0,5.54,5.0,37,25.36,928.0,51
3703644,OLSEN RESERVOIR NO 1,5104634,CBT ALVA B ADAMS TUNNEL,5.0,5.54,5.0,37,0.85,550.0,51
3803542,BOBSON POND NO.1,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.54,1.0,38,61.8,2313.7,72
3803801,HIGNETT POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.55,1.8,38,61.8,2313.7,72
3804122,MCCABE POND NO 9,3800858,MARTIN DITCH NO 1,13.0,5.57,1.06,38,3.76,1.33,38
3804122,MCCABE POND NO 9,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.57,1.06,38,61.8,2313.7,72
3803928,HUNT RESERVOIR NO 1,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.58,1.0,38,61.8,2313.7,72
5104007,GLENN POND NO 1,5300584,SHOSHONE POWER PLANT,266.0,5.59,4.74,51,147.54,1408.0,53
3803679,DORMAN POND,7200646,GRAND VALLEY PROJECT,5.667000000000002,5.59,0.47,38,61.8,2313.7,72
5104007,GLENN POND NO 1,5104655,MOFFAT WATER TUNNEL,6.0,5.59,4.74,51,25.36,928.0,51
5104007,GLENN POND NO 1,5104634,CBT ALVA B ADAMS TUNNEL,10.0,5.59,4.74,51,0.85,550.0,51
