analysisWdid,analysisStructure,priorityWdid,priorityStructure,sumWtdCount,analysisStreamMile,analysisNetAbs,analysisWaterDistrict,priorityStreamMile,priorityNetAbs,priorityWaterDistrict
3603625,LAKE ALVIN,7200646,GRAND VALLEY PROJECT,5.209,0.62,53.14,36,61.8,2313.7,72
3603582,GRIGGS RESERVOIR NO 7,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.62,1.0,36,23.05,50.67,51
3603625,LAKE ALVIN,5300584,SHOSHONE POWER PLANT,174.457,0.62,53.14,36,147.54,1408.0,53
3603582,GRIGGS RESERVOIR NO 7,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.62,1.0,36,15.77,209199.0,36
3803919,ASPEN GOLF COURSE PND 07,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.62,0.07,38,53.09,940.28,72
3603625,LAKE ALVIN,5103709,WILLIAMS FORK RESERVOIR,9.146,0.62,53.14,36,2.22,187274.0,51
3803919,ASPEN GOLF COURSE PND 07,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.62,0.07,38,15.77,209199.0,36
3603582,GRIGGS RESERVOIR NO 7,7200646,GRAND VALLEY PROJECT,5.209,0.62,1.0,36,61.8,2313.7,72
3603625,LAKE ALVIN,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.62,53.14,36,15.77,209199.0,36
3603625,LAKE ALVIN,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.62,53.14,36,45.59,520.0,36
3603582,GRIGGS RESERVOIR NO 7,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.62,1.0,36,13.87,43989.7,37
3603625,LAKE ALVIN,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.62,53.14,36,23.05,50.67,51
3603582,GRIGGS RESERVOIR NO 7,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.62,1.0,36,45.59,520.0,36
3603582,GRIGGS RESERVOIR NO 7,5300584,SHOSHONE POWER PLANT,174.457,0.62,1.0,36,147.54,1408.0,53
4503620,MACKLEY RESERVOIR,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.63,0.4,45,23.05,50.67,51
4503620,MACKLEY RESERVOIR,7200646,GRAND VALLEY PROJECT,47.833,0.63,0.4,45,61.8,2313.7,72
3803627,LAURENCE POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.63,30.0,38,15.77,209199.0,36
4503620,MACKLEY RESERVOIR,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.63,0.4,45,53.09,940.28,72
3803627,LAURENCE POND NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.63,30.0,38,23.05,50.67,51
3803627,LAURENCE POND NO 2,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.63,30.0,38,53.09,940.28,72
4503620,MACKLEY RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.63,0.4,45,15.77,209199.0,36
3803627,LAURENCE POND NO 2,7200646,GRAND VALLEY PROJECT,47.833,0.63,30.0,38,61.8,2313.7,72
3803668,WILDCAT POND NO 3B,7200646,GRAND VALLEY PROJECT,47.833,0.64,1.0,38,61.8,2313.7,72
3803626,LAURENCE POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.64,20.0,38,15.77,209199.0,36
3803668,WILDCAT POND NO 3B,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.64,1.0,38,53.09,940.28,72
3803626,LAURENCE POND NO 1,7200646,GRAND VALLEY PROJECT,47.833,0.64,20.0,38,61.8,2313.7,72
3703953,BARRY POND NO 2,7200646,GRAND VALLEY PROJECT,5.209,0.64,0.2,37,61.8,2313.7,72
3803626,LAURENCE POND NO 1,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.64,20.0,38,53.09,940.28,72
3703952,BARRY POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.64,0.7,37,15.77,209199.0,36
3703952,BARRY POND NO 1,7200646,GRAND VALLEY PROJECT,5.209,0.64,0.7,37,61.8,2313.7,72
3803626,LAURENCE POND NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.64,20.0,38,23.05,50.67,51
3703953,BARRY POND NO 2,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.64,0.2,37,45.59,520.0,36
3703952,BARRY POND NO 1,5103709,WILLIAMS FORK RESERVOIR,9.146,0.64,0.7,37,2.22,187274.0,51
3703953,BARRY POND NO 2,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.64,0.2,37,15.77,209199.0,36
3703952,BARRY POND NO 1,5300584,SHOSHONE POWER PLANT,174.457,0.64,0.7,37,147.54,1408.0,53
3803668,WILDCAT POND NO 3B,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.64,1.0,38,23.05,50.67,51
3703952,BARRY POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.64,0.7,37,45.59,520.0,36
3703952,BARRY POND NO 1,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.64,0.7,37,13.87,43989.7,37
3703953,BARRY POND NO 2,5103709,WILLIAMS FORK RESERVOIR,9.146,0.64,0.2,37,2.22,187274.0,51
3703952,BARRY POND NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.64,0.7,37,23.05,50.67,51
3703953,BARRY POND NO 2,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.64,0.2,37,13.87,43989.7,37
3803668,WILDCAT POND NO 3B,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.64,1.0,38,15.77,209199.0,36
3703953,BARRY POND NO 2,5300584,SHOSHONE POWER PLANT,174.457,0.64,0.2,37,147.54,1408.0,53
3703953,BARRY POND NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.64,0.2,37,23.05,50.67,51
3803943,SHEEHAN POND,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.66,2.0,38,15.77,209199.0,36
3803943,SHEEHAN POND,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.66,2.0,38,53.09,940.28,72
3703616,ARROWHEAD DAM,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.66,43.0,37,15.77,209199.0,36
3803943,SHEEHAN POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.66,2.0,38,23.05,50.67,51
3703616,ARROWHEAD DAM,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.66,43.0,37,13.87,43989.7,37
3703616,ARROWHEAD DAM,5300584,SHOSHONE POWER PLANT,174.457,0.66,43.0,37,147.54,1408.0,53
3703616,ARROWHEAD DAM,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.66,43.0,37,45.59,520.0,36
3803943,SHEEHAN POND,7200646,GRAND VALLEY PROJECT,47.833,0.66,2.0,38,61.8,2313.7,72
3703616,ARROWHEAD DAM,5103709,WILLIAMS FORK RESERVOIR,9.146,0.66,43.0,37,2.22,187274.0,51
3703616,ARROWHEAD DAM,7200646,GRAND VALLEY PROJECT,5.209,0.66,43.0,37,61.8,2313.7,72
3703616,ARROWHEAD DAM,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.66,43.0,37,23.05,50.67,51
5203937,CHRISTENSEN DAM,7200646,GRAND VALLEY PROJECT,5.209,0.67,10.0,52,61.8,2313.7,72
5203937,CHRISTENSEN DAM,5103709,WILLIAMS FORK RESERVOIR,9.146,0.67,10.0,52,2.22,187274.0,51
5203937,CHRISTENSEN DAM,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.67,10.0,52,15.77,209199.0,36
5203937,CHRISTENSEN DAM,5300584,SHOSHONE POWER PLANT,174.457,0.67,10.0,52,147.54,1408.0,53
5203937,CHRISTENSEN DAM,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.67,10.0,52,13.87,43989.7,37
5203937,CHRISTENSEN DAM,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.67,10.0,52,45.59,520.0,36
5203937,CHRISTENSEN DAM,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.67,10.0,52,23.05,50.67,51
3703977,CALHOUN-BUDDY'S POND,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.69,0.5,37,15.77,209199.0,36
3703977,CALHOUN-BUDDY'S POND,7200646,GRAND VALLEY PROJECT,5.209,0.69,0.5,37,61.8,2313.7,72
3703977,CALHOUN-BUDDY'S POND,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.69,0.5,37,45.59,520.0,36
3703977,CALHOUN-BUDDY'S POND,5103709,WILLIAMS FORK RESERVOIR,9.146,0.69,0.5,37,2.22,187274.0,51
3703977,CALHOUN-BUDDY'S POND,5300584,SHOSHONE POWER PLANT,174.457,0.69,0.5,37,147.54,1408.0,53
3803821,ELAM POND NO 1 & NO 2,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.69,42.0,38,15.77,209199.0,36
3803821,ELAM POND NO 1 & NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.69,42.0,38,23.05,50.67,51
3803821,ELAM POND NO 1 & NO 2,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.69,42.0,38,53.09,940.28,72
3703977,CALHOUN-BUDDY'S POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.69,0.5,37,23.05,50.67,51
3803821,ELAM POND NO 1 & NO 2,7200646,GRAND VALLEY PROJECT,47.833,0.69,42.0,38,61.8,2313.7,72
3703977,CALHOUN-BUDDY'S POND,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.69,0.5,37,13.87,43989.7,37
3703689,CORNWELL POND NO 1,7200646,GRAND VALLEY PROJECT,10.418,0.7,0.4,37,61.8,2313.7,72
3703689,CORNWELL POND NO 1,5300584,SHOSHONE POWER PLANT,348.914,0.7,0.4,37,147.54,1408.0,53
3703689,CORNWELL POND NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,19.582,0.7,0.4,37,23.05,50.67,51
3703689,CORNWELL POND NO 1,3704516,HOMESTAKE PROJ RESERVOIR,7.332000000000001,0.7,0.4,37,13.87,43989.7,37
3703689,CORNWELL POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,107.458,0.7,0.4,37,15.77,209199.0,36
3703689,CORNWELL POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,41.0,0.7,0.4,37,45.59,520.0,36
3703689,CORNWELL POND NO 1,5103709,WILLIAMS FORK RESERVOIR,18.292,0.7,0.4,37,2.22,187274.0,51
3603545,GRIGGS RESERVOIR NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.71,7.85,36,23.05,50.67,51
3603545,GRIGGS RESERVOIR NO 2,5103709,WILLIAMS FORK RESERVOIR,5.146,0.71,7.85,36,2.22,187274.0,51
3603545,GRIGGS RESERVOIR NO 2,7200646,GRAND VALLEY PROJECT,5.209,0.71,7.85,36,61.8,2313.7,72
3603545,GRIGGS RESERVOIR NO 2,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.71,7.85,36,15.77,209199.0,36
3603545,GRIGGS RESERVOIR NO 2,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.71,7.85,36,45.59,520.0,36
3603545,GRIGGS RESERVOIR NO 2,5300584,SHOSHONE POWER PLANT,174.457,0.71,7.85,36,147.54,1408.0,53
3804378,UPPER BRAUN POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.74,0.14,38,23.05,50.67,51
3804185,DIEMER RESERVOIR,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.74,19.1,38,53.09,940.28,72
3804185,DIEMER RESERVOIR,7200646,GRAND VALLEY PROJECT,47.833,0.74,19.1,38,61.8,2313.7,72
3804185,DIEMER RESERVOIR,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.74,19.1,38,15.77,209199.0,36
3804185,DIEMER RESERVOIR,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.74,19.1,38,23.05,50.67,51
3804378,UPPER BRAUN POND,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.74,0.14,38,53.09,940.28,72
3804378,UPPER BRAUN POND,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.74,0.14,38,15.77,209199.0,36
3804379,LOWER BRAUN POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.74,0.61,38,23.05,50.67,51
3804379,LOWER BRAUN POND,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.74,0.61,38,15.77,209199.0,36
3804378,UPPER BRAUN POND,7200646,GRAND VALLEY PROJECT,47.833,0.74,0.14,38,61.8,2313.7,72
3804379,LOWER BRAUN POND,7200646,GRAND VALLEY PROJECT,47.833,0.74,0.61,38,61.8,2313.7,72
3804379,LOWER BRAUN POND,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.74,0.61,38,53.09,940.28,72
3703540,MIN LAKE BORAH,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.75,22.5,37,23.05,50.67,51
3703540,MIN LAKE BORAH,7200646,GRAND VALLEY PROJECT,5.209,0.75,22.5,37,61.8,2313.7,72
3703540,MIN LAKE BORAH,5103709,WILLIAMS FORK RESERVOIR,9.146,0.75,22.5,37,2.22,187274.0,51
3703540,MIN LAKE BORAH,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.75,22.5,37,15.77,209199.0,36
3703540,MIN LAKE BORAH,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.75,22.5,37,13.87,43989.7,37
3703540,MIN LAKE BORAH,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.75,22.5,37,45.59,520.0,36
3703540,MIN LAKE BORAH,5300584,SHOSHONE POWER PLANT,174.457,0.75,22.5,37,147.54,1408.0,53
3903549,GRAY DOMESTIC POND,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.77,0.4,39,15.77,209199.0,36
3903549,GRAY DOMESTIC POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.77,0.4,39,23.05,50.67,51
3903549,GRAY DOMESTIC POND,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.77,0.4,39,53.09,940.28,72
3903549,GRAY DOMESTIC POND,7200646,GRAND VALLEY PROJECT,47.833,0.77,0.4,39,61.8,2313.7,72
3803909,ASPEN GOLF COURSE PND 11,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.78,0.14,38,15.77,209199.0,36
3803916,ASPEN GOLF COURSE PND 04,7200646,GRAND VALLEY PROJECT,47.833,0.78,0.24,38,61.8,2313.7,72
3803916,ASPEN GOLF COURSE PND 04,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.78,0.24,38,23.05,50.67,51
3803916,ASPEN GOLF COURSE PND 04,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.78,0.24,38,53.09,940.28,72
3803909,ASPEN GOLF COURSE PND 11,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.78,0.14,38,23.05,50.67,51
3803909,ASPEN GOLF COURSE PND 11,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.78,0.14,38,53.09,940.28,72
3803916,ASPEN GOLF COURSE PND 04,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.78,0.24,38,15.77,209199.0,36
3803909,ASPEN GOLF COURSE PND 11,7200646,GRAND VALLEY PROJECT,47.833,0.78,0.14,38,61.8,2313.7,72
3703785,GRAHAM POND NO 1,5103709,WILLIAMS FORK RESERVOIR,9.146,0.79,0.17,37,2.22,187274.0,51
3703785,GRAHAM POND NO 1,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.79,0.17,37,15.77,209199.0,36
5302027,MIN LAKE HANGING LAKE,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.79,5.0,53,13.87,43989.7,37
5302027,MIN LAKE HANGING LAKE,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.79,5.0,53,45.59,520.0,36
3703785,GRAHAM POND NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.79,0.17,37,23.05,50.67,51
3803907,ASPEN GOLF COURSE PND 01,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.79,6.38,38,53.09,940.28,72
3803912,ASPEN GOLF COURSE PND 14,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.79,0.31,38,53.09,940.28,72
3803907,ASPEN GOLF COURSE PND 01,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.79,6.38,38,23.05,50.67,51
3703785,GRAHAM POND NO 1,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.79,0.17,37,13.87,43989.7,37
3803912,ASPEN GOLF COURSE PND 14,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.79,0.31,38,23.05,50.67,51
3803912,ASPEN GOLF COURSE PND 14,7200646,GRAND VALLEY PROJECT,47.833,0.79,0.31,38,61.8,2313.7,72
5302027,MIN LAKE HANGING LAKE,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.79,5.0,53,15.77,209199.0,36
3803907,ASPEN GOLF COURSE PND 01,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.79,6.38,38,15.77,209199.0,36
3703785,GRAHAM POND NO 1,7200646,GRAND VALLEY PROJECT,5.209,0.79,0.17,37,61.8,2313.7,72
5302027,MIN LAKE HANGING LAKE,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.79,5.0,53,23.05,50.67,51
5302027,MIN LAKE HANGING LAKE,7200646,GRAND VALLEY PROJECT,5.209,0.79,5.0,53,61.8,2313.7,72
3703785,GRAHAM POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.79,0.17,37,45.59,520.0,36
3803907,ASPEN GOLF COURSE PND 01,7200646,GRAND VALLEY PROJECT,47.833,0.79,6.38,38,61.8,2313.7,72
3703785,GRAHAM POND NO 1,5300584,SHOSHONE POWER PLANT,174.457,0.79,0.17,37,147.54,1408.0,53
3803912,ASPEN GOLF COURSE PND 14,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.79,0.31,38,15.77,209199.0,36
5302027,MIN LAKE HANGING LAKE,5103709,WILLIAMS FORK RESERVOIR,9.146,0.79,5.0,53,2.22,187274.0,51
5302027,MIN LAKE HANGING LAKE,5300584,SHOSHONE POWER PLANT,174.457,0.79,5.0,53,147.54,1408.0,53
3704065,CROTZER POND,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.8,2.605,37,13.87,43989.7,37
3704065,CROTZER POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.8,2.605,37,23.05,50.67,51
3704065,CROTZER POND,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.8,2.605,37,15.77,209199.0,36
3704065,CROTZER POND,5103709,WILLIAMS FORK RESERVOIR,9.146,0.8,2.605,37,2.22,187274.0,51
3704065,CROTZER POND,7200646,GRAND VALLEY PROJECT,5.209,0.8,2.605,37,61.8,2313.7,72
3704065,CROTZER POND,5300584,SHOSHONE POWER PLANT,174.457,0.8,2.605,37,147.54,1408.0,53
3704065,CROTZER POND,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.8,2.605,37,45.59,520.0,36
3703802,RED CANYON ESTATES POND NO. 7,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.82,5.0,37,13.87,43989.7,37
3603596,BILLS RANCH LAKE,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.82,16.83,36,45.59,520.0,36
3703802,RED CANYON ESTATES POND NO. 7,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.82,5.0,37,23.05,50.67,51
3603596,BILLS RANCH LAKE,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.82,16.83,36,13.87,43989.7,37
3703802,RED CANYON ESTATES POND NO. 7,7200646,GRAND VALLEY PROJECT,5.209,0.82,5.0,37,61.8,2313.7,72
3603596,BILLS RANCH LAKE,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.82,16.83,36,15.77,209199.0,36
3703802,RED CANYON ESTATES POND NO. 7,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.82,5.0,37,45.59,520.0,36
3603596,BILLS RANCH LAKE,5300584,SHOSHONE POWER PLANT,174.457,0.82,16.83,36,147.54,1408.0,53
3703802,RED CANYON ESTATES POND NO. 7,5300584,SHOSHONE POWER PLANT,174.457,0.82,5.0,37,147.54,1408.0,53
3603596,BILLS RANCH LAKE,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.82,16.83,36,23.05,50.67,51
3703802,RED CANYON ESTATES POND NO. 7,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.82,5.0,37,15.77,209199.0,36
3603596,BILLS RANCH LAKE,7200646,GRAND VALLEY PROJECT,5.209,0.82,16.83,36,61.8,2313.7,72
3703802,RED CANYON ESTATES POND NO. 7,5103709,WILLIAMS FORK RESERVOIR,9.146,0.82,5.0,37,2.22,187274.0,51
3603596,BILLS RANCH LAKE,5103709,WILLIAMS FORK RESERVOIR,9.146,0.82,16.83,36,2.22,187274.0,51
3900687,WARE AND HINDS DITCH,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.85,47.293,39,23.05,50.67,51
3900687,WARE AND HINDS DITCH,7200646,GRAND VALLEY PROJECT,47.833,0.85,47.293,39,61.8,2313.7,72
3900687,WARE AND HINDS DITCH,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.85,47.293,39,15.77,209199.0,36
3900687,WARE AND HINDS DITCH,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.85,47.293,39,53.09,940.28,72
3903539,LINDSTROM FISH PONDS,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.86,2.0,39,15.77,209199.0,36
3903539,LINDSTROM FISH PONDS,7200646,GRAND VALLEY PROJECT,47.833,0.86,2.0,39,61.8,2313.7,72
3903539,LINDSTROM FISH PONDS,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.86,2.0,39,53.09,940.28,72
3903539,LINDSTROM FISH PONDS,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.86,2.0,39,23.05,50.67,51
3703523,NOTTINGHAM RES,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.87,22.0,37,13.87,43989.7,37
3703523,NOTTINGHAM RES,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.87,22.0,37,45.59,520.0,36
3703523,NOTTINGHAM RES,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.87,22.0,37,23.05,50.67,51
3703523,NOTTINGHAM RES,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.87,22.0,37,15.77,209199.0,36
3703523,NOTTINGHAM RES,5103709,WILLIAMS FORK RESERVOIR,9.146,0.87,22.0,37,2.22,187274.0,51
3703523,NOTTINGHAM RES,5300584,SHOSHONE POWER PLANT,174.457,0.87,22.0,37,147.54,1408.0,53
3703523,NOTTINGHAM RES,7200646,GRAND VALLEY PROJECT,5.209,0.87,22.0,37,61.8,2313.7,72
7203837,KENDALL RESERVOIR,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.88,87.0,72,53.09,940.28,72
4503502,R3 BOTTOM POND,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.88,6.5,45,53.09,940.28,72
4503502,R3 BOTTOM POND,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.88,6.5,45,15.77,209199.0,36
4503502,R3 BOTTOM POND,7200646,GRAND VALLEY PROJECT,47.833,0.88,6.5,45,61.8,2313.7,72
4503502,R3 BOTTOM POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.88,6.5,45,23.05,50.67,51
5104032,WHITING RESERVOIR NO 1,5300584,SHOSHONE POWER PLANT,174.457,0.89,1.5,51,147.54,1408.0,53
5104032,WHITING RESERVOIR NO 1,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.89,1.5,51,15.77,209199.0,36
3803602,JEFFRIES POND,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.89,1.0,38,15.77,209199.0,36
3803547,POLO POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.89,1.0,38,23.05,50.67,51
3803547,POLO POND,3603543,GREEN MOUNTAIN RESERVOIR,15.915999999999999,0.89,1.0,38,15.77,209199.0,36
3803602,JEFFRIES POND,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,1.0,0.89,1.0,38,23.05,50.67,51
3803547,POLO POND,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.89,1.0,38,53.09,940.28,72
5104032,WHITING RESERVOIR NO 1,5103709,WILLIAMS FORK RESERVOIR,9.146,0.89,1.5,51,2.22,187274.0,51
3803602,JEFFRIES POND,7200645,GRAND VALLEY CANAL,1.9169999999999998,0.89,1.0,38,53.09,940.28,72
3803547,POLO POND,7200646,GRAND VALLEY PROJECT,47.833,0.89,1.0,38,61.8,2313.7,72
3803602,JEFFRIES POND,7200646,GRAND VALLEY PROJECT,47.833,0.89,1.0,38,61.8,2313.7,72
5104032,WHITING RESERVOIR NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.89,1.5,51,23.05,50.67,51
5104032,WHITING RESERVOIR NO 1,7200646,GRAND VALLEY PROJECT,5.209,0.89,1.5,51,61.8,2313.7,72
5104032,WHITING RESERVOIR NO 1,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.89,1.5,51,45.59,520.0,36
5104032,WHITING RESERVOIR NO 1,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.89,1.5,51,13.87,43989.7,37
3703939,VANHEE POND NO 3,5300584,SHOSHONE POWER PLANT,174.457,0.91,0.223,37,147.54,1408.0,53
3703939,VANHEE POND NO 3,5103709,WILLIAMS FORK RESERVOIR,9.146,0.91,0.223,37,2.22,187274.0,51
3703939,VANHEE POND NO 3,7200646,GRAND VALLEY PROJECT,5.209,0.91,0.223,37,61.8,2313.7,72
3703939,VANHEE POND NO 3,3704516,HOMESTAKE PROJ RESERVOIR,3.6660000000000004,0.91,0.223,37,13.87,43989.7,37
3703939,VANHEE POND NO 3,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.91,0.223,37,23.05,50.67,51
3703939,VANHEE POND NO 3,3603543,GREEN MOUNTAIN RESERVOIR,53.729,0.91,0.223,37,15.77,209199.0,36
3703939,VANHEE POND NO 3,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.91,0.223,37,45.59,520.0,36
3703938,VANHEE POND NO 2,5300584,SHOSHONE POWER PLANT,174.457,0.92,0.034,37,147.54,1408.0,53
3703938,VANHEE POND NO 2,5103709,WILLIAMS FORK RESERVOIR,9.146,0.92,0.034,37,2.22,187274.0,51
3703938,VANHEE POND NO 2,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.92,0.034,37,23.05,50.67,51
3703937,VANHEE POND NO 1,5101313,FRASER RIVER DIVERSION PROJECT - FAUN CREEK,9.791,0.92,0.142,37,23.05,50.67,51
3703937,VANHEE POND NO 1,3604684,BLUE RIVER DIVERSION PROJECT,20.5,0.92,0.142,37,45.59,520.0,36
